proteinID domain domStart domEnd
Q8N9L9 IPR014940 203 411
Q8N9L9 IPR029058 67 416
Q8N9M5 IPR024810 214 478
Q8N9N2 IPR004088 91 168
Q8N9N2 IPR009097 161 350
Q8N9N8 IPR012340 1 142
Q8N9S9 IPR001683 1 109
Q8N9T8 IPR024626 498 584
Q8N9U0 IPR000008 219 349
Q8N9U0 IPR000008 354 488
Q8N9V2 IPR013083 4 79
Q8N9V2 IPR013083 165 187
Q8N9V2 IPR001870 267 468
Q8N9V2 IPR003877 338 465
Q8N9V2 IPR006574 285 337
Q8N9V2 IPR013320 277 464
Q8N9V3 IPR013761 327 399
Q8N9V3 IPR013083 403 476
Q8N9V3 IPR011047 5 313
Q8N9V3 IPR015943 3 326
Q8N9V6 IPR020683 106 276
Q8N9V7 IPR029435 1230 1463
Q8N9W5 IPR027974 16 122
Q8N9W5 IPR028235 154 442
Q8N9Z0 IPR001909 17 95
Q8N9Z0 IPR013087 428 455
Q8N9Z0 IPR013087 204 233
Q8N9Z0 IPR013087 232 261
Q8N9Z0 IPR013087 288 317
Q8N9Z0 IPR013087 344 373
Q8N9Z0 IPR013087 400 428
Q8N9Z0 IPR013087 232 261
Q8N9Z0 IPR013087 316 345
Q8N9Z0 IPR013087 372 401
Q8N9Z0 IPR013087 260 289
Q8N9Z9 IPR001322 139 261
Q8NA19 IPR013761 530 607
Q8NA23 IPR015943 54 357
Q8NA29 IPR020846 61 218
Q8NA29 IPR020846 255 508
Q8NA54 IPR029071 126 202
Q8NA56 IPR011990 179 408
Q8NA56 IPR013026 182 215
Q8NA56 IPR013026 234 387
Q8NA66 IPR014710 307 436
Q8NA66 IPR014710 109 306
Q8NA82 IPR013083 651 721
Q8NA92 IPR006612 1 91
Q8NAA4 IPR013923 17 207
Q8NAA4 IPR015943 324 619
Q8NAB2 IPR011333 27 145
Q8NAB2 IPR011705 150 252
Q8NAB2 IPR015915 291 590
Q8NAC3 IPR013568 583 737
Q8NAC3 IPR027841 142 530
Q8NAF0 IPR013087 72 99
Q8NAF0 IPR015880 100 128
Q8NAF0 IPR013087 268 320
Q8NAF0 IPR013087 380 439
Q8NAF0 IPR013087 440 468
Q8NAF0 IPR013087 44 73
Q8NAG6 IPR000305 448 566
Q8NAG6 IPR011015 353 402
Q8NAG6 IPR020683 11 140
Q8NAM6 IPR008916 39 152
Q8NAM6 IPR013087 340 419
Q8NAM6 IPR013087 310 341
Q8NAP3 IPR011333 12 131
Q8NAP3 IPR015880 342 369
Q8NAP3 IPR013087 488 544
Q8NAP3 IPR013087 1038 1119
Q8NAP3 IPR015880 1125 1152
Q8NAP3 IPR015880 371 400
Q8NAP3 IPR013087 460 489
Q8NAP3 IPR013087 1008 1038
Q8NAP8 IPR011333 2 122
Q8NAP8 IPR013087 339 397
Q8NAT1 IPR013783 482 580
Q8NAT2 IPR002999 472 594
Q8NAT2 IPR025605 7 80
Q8NAT2 IPR025605 127 202
Q8NAT2 IPR025605 295 369
Q8NB12 IPR001214 7 259
Q8NB12 IPR002893 52 90
Q8NB16 IPR011009 194 469
Q8NB49 IPR008250 71 370
Q8NB49 IPR023214 398 710
Q8NB49 IPR023214 780 873
Q8NB49 IPR032630 845 1093
Q8NB49 IPR032631 40 94
Q8NB50 IPR013087 225 254
Q8NB50 IPR013087 420 450
Q8NB50 IPR013087 309 338
Q8NB50 IPR013087 477 506
Q8NB50 IPR013087 533 562
Q8NB50 IPR013087 645 673
Q8NB50 IPR013087 757 785
Q8NB50 IPR013087 253 282
Q8NB50 IPR013087 449 478
Q8NB50 IPR013087 785 867
Q8NB50 IPR013087 139 170
Q8NB50 IPR013087 197 226
Q8NB50 IPR013087 337 366
Q8NB50 IPR013087 393 420
Q8NB50 IPR013087 505 534
Q8NB50 IPR013087 561 590
Q8NB50 IPR013087 617 646
Q8NB50 IPR013087 673 700
Q8NB50 IPR013087 729 758
Q8NB50 IPR013087 253 282
Q8NB50 IPR013087 449 478
Q8NB50 IPR013087 168 198
Q8NB50 IPR013087 337 366
Q8NB50 IPR013087 505 534
Q8NB50 IPR013087 561 590
Q8NB50 IPR013087 673 700
Q8NB50 IPR013087 281 310
Q8NB50 IPR013087 365 393
Q8NB50 IPR013087 589 618
Q8NB50 IPR013087 700 730
Q8NB59 IPR000008 249 387
Q8NB59 IPR000008 402 552
Q8NB66 IPR000008 1215 1361
Q8NB66 IPR000008 2042 2173
Q8NB66 IPR002219 1097 1147
Q8NB66 IPR010439 1539 1646
Q8NB66 IPR014770 1637 1780
Q8NB66 IPR014772 1886 2028
Q8NB90 IPR027417 350 884
Q8NB90 IPR003959 390 522
Q8NB90 IPR003959 664 796
Q8NB90 IPR009010 55 133
Q8NBF1 IPR013087 195 226
Q8NBF1 IPR013087 320 351
Q8NBF1 IPR013087 229 291
Q8NBF1 IPR013087 291 321
Q8NBF2 IPR011042 222 566
Q8NBF2 IPR012336 43 200
Q8NBI5 IPR020846 65 223
Q8NBI5 IPR020846 261 481
Q8NBJ7 IPR016187 22 295
Q8NBK3 IPR016187 85 369
Q8NBM8 IPR010795 120 490
Q8NBM8 IPR023753 27 337
Q8NBP5 IPR020846 43 463
Q8NBP7 IPR000209 152 422
Q8NBP7 IPR009020 74 153
Q8NBQ7 IPR023271 32 267
Q8NBS3 IPR016152 128 299
Q8NBS3 IPR011531 343 833
Q8NBT0 IPR015943 8 308
Q8NBT3 IPR019336 144 397
Q8NBU5 IPR027417 87 348
Q8NBU5 IPR003959 129 257
Q8NBV4 IPR000326 104 258
Q8NBV8 IPR000008 106 237
Q8NBV8 IPR000008 241 378
Q8NBV8 IPR001565 249 264
Q8NBV8 IPR001565 317 332
Q8NBV8 IPR001565 337 347
Q8NBW4 IPR013057 119 239
Q8NBW4 IPR013057 299 557
Q8NBX0 IPR016040 9 185
Q8NC01 IPR016187 95 263
Q8NC06 IPR014352 12 104
Q8NC26 IPR001909 1 85
Q8NC26 IPR013087 301 359
Q8NC26 IPR013087 359 415
Q8NC42 IPR013083 266 313
Q8NC42 IPR003137 107 170
Q8NC56 IPR011015 1 42
Q8NC56 IPR018996 264 493
Q8NC60 IPR027417 202 507
Q8NC67 IPR000859 41 159
Q8NC67 IPR000859 174 297
Q8NC74 IPR019518 4 123
Q8NC96 IPR011993 3 163
Q8NCB2 IPR011009 18 291
Q8NCD3 IPR021052 271 385
Q8NCD3 IPR022102 409 470
Q8NCD3 IPR022102 554 612
Q8NCE0 IPR011856 337 435
Q8NCE0 IPR006678 280 329
Q8NCE2 IPR029021 183 431
Q8NCE2 IPR029021 53 149
Q8NCF5 IPR029071 338 418
Q8NCF5 IPR029071 256 335
Q8NCG5 IPR027417 38 360
Q8NCG7 IPR029058 274 508
Q8NCI6 IPR008979 508 647
Q8NCI6 IPR017853 78 392
Q8NCK3 IPR001909 6 82
Q8NCK3 IPR013087 214 243
Q8NCK3 IPR013087 270 298
Q8NCK3 IPR013087 382 410
Q8NCK3 IPR013087 128 159
Q8NCK3 IPR013087 242 271
Q8NCK3 IPR013087 298 353
Q8NCK3 IPR013087 410 437
Q8NCK3 IPR013087 186 215
Q8NCK3 IPR013087 242 271
Q8NCK3 IPR013087 298 353
Q8NCK3 IPR013087 158 187
Q8NCK3 IPR013087 353 383
Q8NCK7 IPR020846 27 431
Q8NCL4 IPR000772 489 622
Q8NCL4 IPR029044 158 487
Q8NCL9 IPR029405 36 272
Q8NCL9 IPR029405 273 477
Q8NCM2 IPR000014 37 135
Q8NCM2 IPR014710 477 668
Q8NCM2 IPR000700 91 143
Q8NCM2 IPR005821 215 478
Q8NCM8 IPR027417 1667 1877
Q8NCM8 IPR027417 1907 2135
Q8NCM8 IPR027417 2279 2548
Q8NCM8 IPR027417 2623 2826
Q8NCM8 IPR004273 3616 4304
Q8NCM8 IPR011704 1975 2110
Q8NCM8 IPR013594 195 652
Q8NCM8 IPR013602 1119 1518
Q8NCM8 IPR024317 2622 2828
Q8NCM8 IPR024743 2897 3227
Q8NCN5 IPR023753 34 445
Q8NCN5 IPR006222 462 736
Q8NCN5 IPR029043 748 858
Q8NCN5 IPR027266 457 530
Q8NCN5 IPR027266 620 717
Q8NCN5 IPR032503 405 460
Q8NCP5 IPR011333 7 128
Q8NCP5 IPR013087 397 454
Q8NCP5 IPR015880 455 484
Q8NCP5 IPR015880 487 516
Q8NCQ5 IPR001810 71 160
Q8NCQ7 IPR016090 54 167
Q8NCT1 IPR011021 23 169
Q8NCT1 IPR011022 191 318
Q8NCT1 IPR014756 29 170
Q8NCT1 IPR014756 176 347
Q8NCV1 IPR002466 207 582
Q8NCV1 IPR014720 115 181
Q8NCW0 IPR013806 17 131
Q8NCW0 IPR000859 217 326
Q8NCW0 IPR002889 121 215
Q8NCW5 IPR004443 58 285
Q8NCW6 IPR000772 476 607
Q8NCW6 IPR029044 131 454
Q8ND07 IPR032777 77 270
Q8ND23 IPR031943 778 1065
Q8ND23 IPR032675 156 402
Q8ND23 IPR032675 403 632
Q8ND30 IPR013761 550 626
Q8ND30 IPR013761 627 701
Q8ND30 IPR013761 708 787
Q8ND56 IPR010920 1 98
Q8ND56 IPR019050 290 400
Q8ND56 IPR025761 361 377
Q8ND56 IPR025762 284 320
Q8ND56 IPR025768 380 400
Q8ND71 IPR027417 7 210
Q8ND71 IPR027417 433 654
Q8ND71 IPR027417 239 435
Q8NDA8 IPR016024 3 433
Q8NDA8 IPR016024 558 930
Q8NDA8 IPR016024 979 1118
Q8NDA8 IPR016024 1296 1640
Q8NDA8 IPR016024 474 518
Q8NDA8 IPR016024 1203 1281
Q8NDB2 IPR017893 198 328
Q8NDB2 IPR020683 345 402
Q8NDH2 IPR031624 3 206
Q8NDH2 IPR031624 252 375
Q8NDH2 IPR031624 383 650
Q8NDH2 IPR031624 656 745
Q8NDH2 IPR031624 749 882
Q8NDH2 IPR031624 883 1000
Q8NDH3 IPR000819 180 483
Q8NDI1 IPR001715 442 551
Q8NDI1 IPR019448 13 163
Q8NDI1 IPR022735 1076 1210
Q8NDL9 IPR000834 240 327
Q8NDL9 IPR034286 176 568
Q8NDM7 IPR015943 110 216
Q8NDM7 IPR015943 340 529
Q8NDM7 IPR015943 626 716
Q8NDN9 IPR011333 355 467
Q8NDN9 IPR009091 15 314
Q8NDP4 IPR001909 14 101
Q8NDP4 IPR013087 298 327
Q8NDP4 IPR013087 382 411
Q8NDP4 IPR013087 156 186
Q8NDP4 IPR013087 438 490
Q8NDP4 IPR013087 242 271
Q8NDP4 IPR013087 326 355
Q8NDP4 IPR013087 242 271
Q8NDP4 IPR013087 326 355
Q8NDP4 IPR013087 410 438
Q8NDP4 IPR013087 186 243
Q8NDP4 IPR013087 270 299
Q8NDP4 IPR013087 354 383
Q8NDQ6 IPR001909 3 77
Q8NDQ6 IPR013087 215 244
Q8NDQ6 IPR013087 271 300
Q8NDQ6 IPR013087 355 384
Q8NDQ6 IPR013087 495 524
Q8NDQ6 IPR013087 551 580
Q8NDQ6 IPR013087 607 660
Q8NDQ6 IPR013087 523 552
Q8NDQ6 IPR013087 579 607
Q8NDQ6 IPR013087 243 272
Q8NDQ6 IPR013087 299 328
Q8NDQ6 IPR013087 383 412
Q8NDQ6 IPR013087 187 216
Q8NDQ6 IPR013087 439 468
Q8NDQ6 IPR013087 523 552
Q8NDQ6 IPR013087 579 607
Q8NDQ6 IPR013087 243 272
Q8NDQ6 IPR013087 299 328
Q8NDQ6 IPR013087 383 412
Q8NDQ6 IPR013087 467 495
Q8NDQ6 IPR013087 327 356
Q8NDQ6 IPR013087 411 440
Q8NDV3 IPR003395 4 1203
Q8NDV3 IPR010935 474 676
Q8NDV3 IPR027417 1 160
Q8NDV3 IPR027417 1077 1220
Q8NDV3 IPR027417 365 478
Q8NDV3 IPR027417 437 438
Q8NDV7 IPR012677 1753 1855
Q8NDV7 IPR019486 1073 1201
Q8NDV7 IPR026805 1280 1481
Q8NDV7 IPR032226 1505 1778
Q8NDW4 IPR001909 3 79
Q8NDW4 IPR013087 548 575
Q8NDW4 IPR013087 408 437
Q8NDW4 IPR013087 240 275
Q8NDW4 IPR013087 350 381
Q8NDW4 IPR013087 436 465
Q8NDW4 IPR013087 492 521
Q8NDW4 IPR013087 380 409
Q8NDW4 IPR013087 436 465
Q8NDW4 IPR013087 520 548
Q8NDW4 IPR013087 380 409
Q8NDW4 IPR013087 464 493
Q8NDW8 IPR011990 31 252
Q8NDW8 IPR011990 323 398
Q8NDW8 IPR011990 490 851
Q8NDW8 IPR011990 852 1069
Q8NDW8 IPR011990 1126 1309
Q8NDW8 IPR013026 110 180
Q8NDW8 IPR013026 334 367
Q8NDW8 IPR013026 728 1024
Q8NDW8 IPR013026 1201 1303
Q8NDX1 IPR000904 555 742
Q8NDX1 IPR011993 772 915
Q8NDX1 IPR023394 629 746
Q8NDX2 IPR020846 73 506
Q8NDZ0 IPR018379 483 582
Q8NDZ0 IPR018379 667 765
Q8NE00 IPR013057 20 66
Q8NE00 IPR013057 134 454
Q8NE09 IPR016137 652 781
Q8NE09 IPR016137 849 980
Q8NE09 IPR016137 1021 1141
Q8NE09 IPR016137 393 511
Q8NE18 IPR029063 194 508
Q8NE22 IPR001214 122 295
Q8NE28 IPR011009 24 312
Q8NE28 IPR016024 328 649
Q8NE35 IPR012677 437 627
Q8NE35 IPR032296 622 684
Q8NE62 IPR000172 41 338
Q8NE62 IPR007867 430 567
Q8NE62 IPR023753 36 356
Q8NE62 IPR023753 508 574
Q8NE63 IPR011009 4 354
Q8NE71 IPR003439 304 548
Q8NE71 IPR003439 625 840
Q8NE71 IPR027417 302 563
Q8NE71 IPR027417 604 828
Q8NE71 IPR032781 519 590
Q8NE79 IPR014710 139 264
Q8NEA4 IPR001810 90 184
Q8NEA6 IPR013087 345 376
Q8NEA6 IPR013087 470 501
Q8NEA6 IPR013087 379 441
Q8NEA6 IPR013087 441 471
Q8NEA9 IPR011333 97 208
Q8NEB7 IPR002350 473 509
Q8NEC5 IPR005821 448 676
Q8NEC5 IPR027359 446 561
Q8NEE6 IPR001810 152 198
Q8NEE6 IPR032675 153 472
Q8NEE6 IPR032675 480 682
Q8NEE8 IPR011990 58 478
Q8NEE8 IPR013026 61 473
Q8NEG0 IPR022168 115 182
Q8NEK5 IPR001909 3 79
Q8NEK5 IPR013087 225 252
Q8NEK5 IPR013087 309 338
Q8NEK5 IPR013087 393 421
Q8NEK5 IPR013087 477 504
Q8NEK5 IPR013087 337 366
Q8NEK5 IPR013087 421 448
Q8NEK5 IPR013087 252 282
Q8NEK5 IPR013087 197 225
Q8NEK5 IPR013087 337 366
Q8NEK5 IPR013087 421 448
Q8NEK5 IPR013087 252 282
Q8NEK5 IPR013087 365 394
Q8NEK5 IPR013087 281 310
Q8NEK5 IPR013087 448 477
Q8NEK8 IPR012937 9 328
Q8NEM0 IPR001357 1 98
Q8NEM0 IPR001357 642 743
Q8NEM0 IPR001357 751 834
Q8NEM1 IPR001909 10 84
Q8NEM1 IPR013087 322 351
Q8NEM1 IPR013087 210 239
Q8NEM1 IPR013087 266 295
Q8NEM1 IPR013087 462 491
Q8NEM1 IPR013087 152 183
Q8NEM1 IPR013087 182 212
Q8NEM1 IPR013087 238 267
Q8NEM1 IPR013087 350 379
Q8NEM1 IPR013087 490 519
Q8NEM1 IPR013087 294 323
Q8NEM1 IPR013087 406 436
Q8NEM1 IPR013087 182 212
Q8NEM1 IPR013087 238 267
Q8NEM1 IPR013087 350 379
Q8NEM1 IPR013087 294 323
Q8NEM1 IPR013087 434 463
Q8NEM1 IPR013087 378 407
Q8NEM2 IPR011050 371 546
Q8NEM8 IPR000834 322 540
Q8NEN0 IPR011989 259 301
Q8NEN0 IPR016024 350 791
Q8NEN9 IPR001478 361 449
Q8NEN9 IPR002219 840 891
Q8NEP3 IPR032675 111 292
Q8NEP7 IPR011043 23 212
Q8NEP7 IPR011043 257 337
Q8NEP7 IPR015915 17 213
Q8NEP7 IPR015915 255 340
Q8NEP9 IPR001909 2 77
Q8NEP9 IPR013087 312 341
Q8NEP9 IPR013087 368 397
Q8NEP9 IPR013087 508 537
Q8NEP9 IPR013087 564 591
Q8NEP9 IPR013087 158 227
Q8NEP9 IPR013087 396 425
Q8NEP9 IPR013087 340 369
Q8NEP9 IPR013087 536 564
Q8NEP9 IPR013087 256 285
Q8NEP9 IPR013087 452 479
Q8NEP9 IPR013087 396 425
Q8NEP9 IPR013087 227 257
Q8NEP9 IPR013087 340 369
Q8NEP9 IPR013087 536 564
Q8NEP9 IPR013087 284 313
Q8NEP9 IPR013087 478 509
Q8NEP9 IPR013087 424 452
Q8NER1 IPR005821 436 694
Q8NER1 IPR020683 121 357
Q8NER5 IPR011009 174 485
Q8NER5 IPR003605 165 195
Q8NET8 IPR005821 442 688
Q8NET8 IPR020683 123 366
Q8NEU8 IPR011993 277 377
Q8NEU8 IPR011993 472 622
Q8NEV1 IPR011009 5 328
Q8NEV4 IPR011009 12 294
Q8NEV4 IPR027417 332 1104
Q8NEV8 IPR013083 7 63
Q8NEY1 IPR027417 1516 1704
Q8NEY3 IPR010441 55 150
Q8NEY3 IPR010441 271 304
Q8NEZ2 IPR009851 236 397
Q8NEZ2 IPR016135 54 130
Q8NEZ3 IPR011990 676 696
Q8NEZ3 IPR011990 758 982
Q8NEZ3 IPR011990 1086 1106
Q8NEZ3 IPR015943 20 176
Q8NEZ3 IPR015943 208 346
Q8NEZ3 IPR015943 459 502
Q8NEZ4 IPR001214 4771 4893
Q8NEZ4 IPR013083 332 443
Q8NEZ4 IPR013083 950 1061
Q8NEZ4 IPR001841 4461 4507
Q8NEZ4 IPR001965 284 331
Q8NEZ4 IPR013083 457 520
Q8NEZ4 IPR013083 1074 1141
Q8NEZ4 IPR003616 4895 4911
Q8NEZ4 IPR003888 4545 4605
Q8NEZ4 IPR003889 4606 4697
Q8NEZ4 IPR009071 1649 1713
Q8NF50 IPR010703 1536 2058
Q8NF50 IPR016024 1452 1582
Q8NF50 IPR021816 73 164
Q8NF50 IPR027007 556 738
Q8NF50 IPR027357 1632 2066
Q8NF64 IPR004181 585 662
Q8NF64 IPR013083 590 661
Q8NF91 IPR001715 12 142
Q8NF91 IPR001715 173 283
Q8NF91 IPR012315 8738 8797
Q8NFA0 IPR028889 734 1567
Q8NFA0 IPR011992 178 357
Q8NFA0 IPR011992 18 164
Q8NFA0 IPR006615 358 598
Q8NFA0 IPR028135 641 710
Q8NFD2 IPR011009 22 289
Q8NFD2 IPR020683 359 744
Q8NFD5 IPR001606 1036 1155
Q8NFD5 IPR011989 2068 2203
Q8NFD5 IPR033388 1927 2182
Q8NFF2 IPR004837 105 244
Q8NFF2 IPR004837 453 603
Q8NFF5 IPR001453 110 304
Q8NFF5 IPR014729 374 553
Q8NFG4 IPR032035 344 566
Q8NFH8 IPR011992 261 370
Q8NFH8 IPR011992 22 141
Q8NFI3 IPR001357 337 383
Q8NFI3 IPR005201 135 410
Q8NFJ5 IPR017978 60 266
Q8NFJ6 IPR017452 70 333
Q8NFJ8 IPR011598 241 317
Q8NFJ9 IPR011047 219 396
Q8NFJ9 IPR015943 221 396
Q8NFJ9 IPR032728 23 276
Q8NFM7 IPR000157 354 425
Q8NFM7 IPR013568 355 511
Q8NFM7 IPR031951 49 169
Q8NFN8 IPR017978 59 312
Q8NFP4 IPR000998 748 918
Q8NFP4 IPR013783 238 329
Q8NFP4 IPR013783 338 631
Q8NFP4 IPR013783 632 746
Q8NFP4 IPR003599 45 127
Q8NFP4 IPR003599 142 236
Q8NFP4 IPR003599 247 327
Q8NFP4 IPR003599 342 434
Q8NFP4 IPR003599 448 536
Q8NFP4 IPR003599 545 633
Q8NFP4 IPR013320 750 916
Q8NFP4 IPR013783 24 132
Q8NFP4 IPR013783 131 240
Q8NFP9 IPR000409 2263 2563
Q8NFP9 IPR010508 1966 2132
Q8NFP9 IPR011993 2151 2258
Q8NFP9 IPR013320 206 405
Q8NFP9 IPR015943 2663 2941
Q8NFP9 IPR016024 489 596
Q8NFP9 IPR016024 675 971
Q8NFP9 IPR023362 2152 2254
Q8NFP9 IPR031570 472 743
Q8NFQ5 IPR017943 216 452
Q8NFQ5 IPR017943 22 214
Q8NFQ6 IPR017943 27 478
Q8NFR9 IPR013568 487 626
Q8NFR9 IPR027841 40 448
Q8NFT2 IPR013130 260 404
Q8NFT2 IPR016040 26 213
Q8NFT8 IPR000742 349 390
Q8NFT8 IPR000742 392 428
Q8NFT8 IPR000742 430 466
Q8NFT8 IPR000742 468 503
Q8NFT8 IPR000742 505 541
Q8NFT8 IPR000742 581 617
Q8NFT8 IPR000742 44 92
Q8NFT8 IPR000742 94 133
Q8NFT8 IPR000742 306 348
Q8NFT8 IPR000742 543 579
Q8NFT8 IPR001881 96 133
Q8NFT8 IPR001881 349 390
Q8NFT8 IPR001881 392 428
Q8NFT8 IPR001881 430 466
Q8NFT8 IPR001881 469 503
Q8NFT8 IPR001881 505 541
Q8NFT8 IPR001881 581 617
Q8NFT8 IPR009030 379 618
Q8NFU7 IPR002857 584 625
Q8NFU7 IPR024779 1580 2052
Q8NFW1 IPR013320 239 436
Q8NFW1 IPR002035 21 219
Q8NFW5 IPR009057 61 133
Q8NFW5 IPR003654 357 373
Q8NFW9 IPR006788 152 859
Q8NFW9 IPR013083 3 135
Q8NFY4 IPR015943 27 518
Q8NFY4 IPR016201 514 569
Q8NFY9 IPR011333 29 147
Q8NFY9 IPR011705 152 254
Q8NFY9 IPR015915 293 576
Q8NFZ5 IPR022008 214 246
Q8NFZ5 IPR032419 258 338
Q8NFZ6 IPR017452 103 367
Q8NFZ8 IPR003585 344 362
Q8NFZ8 IPR013783 27 311
Q8NFZ8 IPR003599 29 121
Q8NFZ8 IPR003599 130 221
Q8NFZ8 IPR003599 230 309
Q8NFZ8 IPR013162 129 206
Q8NG04 IPR002645 411 541
Q8NG04 IPR011547 41 411
Q8NG06 IPR000315 91 132
Q8NG06 IPR013083 7 81
Q8NG06 IPR001870 273 463
Q8NG06 IPR003877 343 462
Q8NG06 IPR006574 290 342
Q8NG06 IPR013320 283 460
Q8NG08 IPR027417 433 497
Q8NG08 IPR027417 527 674
Q8NG08 IPR027417 303 390
Q8NG08 IPR027417 735 787
Q8NG08 IPR027417 829 948
Q8NG08 IPR027785 880 926
Q8NG27 IPR013083 592 637
Q8NG48 IPR029415 712 747
Q8NG48 IPR032794 193 542
Q8NG50 IPR000504 11 99
Q8NG57 IPR017923 5 91
Q8NG66 IPR011009 15 299
Q8NG75 IPR017452 53 302
Q8NG76 IPR017452 39 288
Q8NG77 IPR017452 39 288
Q8NG81 IPR017452 41 290
Q8NG84 IPR017452 56 305
Q8NG85 IPR017452 40 289
Q8NG92 IPR017452 41 289
Q8NG95 IPR017452 41 290
Q8NG97 IPR017452 41 290
Q8NG98 IPR017452 41 290
Q8NG99 IPR017452 41 290
Q8NGA0 IPR017452 41 290
Q8NGA5 IPR017452 42 292
Q8NGB6 IPR017452 41 289
Q8NGC0 IPR017452 92 341
Q8NGC1 IPR017452 79 328
Q8NGC2 IPR017452 41 287
Q8NGC3 IPR017452 45 293
Q8NGC4 IPR017452 41 289
Q8NGC7 IPR017452 59 308
Q8NGC9 IPR017452 51 300
Q8NGD0 IPR017452 41 289
Q8NGD1 IPR017452 41 287
Q8NGD2 IPR017452 41 287
Q8NGD3 IPR017452 41 287
Q8NGD4 IPR017452 41 287
Q8NGD5 IPR017452 41 288
Q8NGE0 IPR017452 41 291
Q8NGE1 IPR017452 39 288
Q8NGE3 IPR017452 41 291
Q8NGE5 IPR017452 41 290
Q8NGE7 IPR017452 66 313
Q8NGE8 IPR017452 41 287
Q8NGE9 IPR017452 41 290
Q8NGF0 IPR017452 61 312
Q8NGF1 IPR017452 44 295
Q8NGF3 IPR017452 54 304
Q8NGF4 IPR017452 47 296
Q8NGF6 IPR017452 32 281
Q8NGF7 IPR017452 39 288
Q8NGF8 IPR017452 39 285
Q8NGG0 IPR017452 41 290
Q8NGG2 IPR017452 80 329
Q8NGG3 IPR017452 71 320
Q8NGG4 IPR017452 41 289
Q8NGG5 IPR017452 47 296
Q8NGG7 IPR017452 58 306
Q8NGG8 IPR017452 41 289
Q8NGH3 IPR017452 57 306
Q8NGH7 IPR017452 59 310
Q8NGH9 IPR017452 43 293
Q8NGI0 IPR017452 43 295
Q8NGI2 IPR017452 43 295
Q8NGI3 IPR017452 50 300
Q8NGI4 IPR017452 41 287
Q8NGI7 IPR017452 41 291
Q8NGI8 IPR017452 42 291
Q8NGI9 IPR017452 42 291
Q8NGJ0 IPR017452 44 293
Q8NGJ1 IPR017452 41 287
Q8NGJ2 IPR017452 49 300
Q8NGJ4 IPR017452 43 293
Q8NGJ5 IPR017452 43 294
Q8NGJ6 IPR017452 43 293
Q8NGJ7 IPR017452 43 293
Q8NGJ8 IPR017452 49 299
Q8NGK0 IPR017452 46 297
Q8NGK1 IPR017452 43 294
Q8NGK2 IPR017452 43 294
Q8NGK3 IPR017452 43 294
Q8NGK4 IPR017452 43 294
Q8NGK5 IPR017452 43 295
Q8NGK6 IPR017452 45 297
Q8NGK9 IPR017452 43 292
Q8NGL0 IPR017452 41 290
Q8NGL1 IPR017452 42 291
Q8NGL2 IPR017452 41 290
Q8NGL3 IPR017452 43 292
Q8NGL4 IPR017452 43 292
Q8NGL6 IPR017452 69 315
Q8NGL9 IPR017452 39 285
Q8NGM8 IPR017452 39 287
Q8NGM9 IPR017452 41 290
Q8NGN1 IPR017452 41 290
Q8NGN2 IPR017452 54 302
Q8NGN3 IPR017452 39 287
Q8NGN4 IPR017452 39 287
Q8NGN6 IPR017452 39 287
Q8NGP0 IPR017452 39 285
Q8NGP2 IPR017452 41 291
Q8NGP3 IPR017452 39 288
Q8NGP4 IPR017452 39 288
Q8NGP8 IPR017452 41 290
Q8NGP9 IPR017452 41 290
Q8NGQ1 IPR017452 56 305
Q8NGQ2 IPR017452 43 294
Q8NGQ3 IPR017452 54 303
Q8NGQ4 IPR017452 45 295
Q8NGQ5 IPR017452 41 289
Q8NGR2 IPR017452 78 327
Q8NGR3 IPR017452 42 291
Q8NGR5 IPR017452 42 291
Q8NGR6 IPR017452 43 296
Q8NGR8 IPR017452 42 290
Q8NGR9 IPR017452 58 307
Q8NGS0 IPR017452 39 288
Q8NGS2 IPR017452 41 290
Q8NGS3 IPR017452 41 290
Q8NGS4 IPR017452 41 290
Q8NGS6 IPR017452 71 326
Q8NGS7 IPR017452 41 296
Q8NGS8 IPR017452 41 296
Q8NGS9 IPR017452 41 296
Q8NGT0 IPR017452 41 296
Q8NGT2 IPR017452 41 290
Q8NGT5 IPR017452 40 286
Q8NGT7 IPR017452 40 289
Q8NGV0 IPR017452 41 289
Q8NGV5 IPR017452 73 322
Q8NGV6 IPR017452 57 306
Q8NGV7 IPR017452 46 295
Q8NGW1 IPR017452 41 290
Q8NGW6 IPR017452 69 317
Q8NGX0 IPR017452 41 290
Q8NGX1 IPR017452 46 295
Q8NGX3 IPR017452 42 290
Q8NGX6 IPR017452 61 310
Q8NGX8 IPR017452 46 295
Q8NGY0 IPR017452 57 266
Q8NGY1 IPR017452 41 290
Q8NGY2 IPR017452 41 291
Q8NGY3 IPR017452 57 305
Q8NGY5 IPR017452 41 290
Q8NGY6 IPR017452 41 290
Q8NGY9 IPR017452 40 289
Q8NGZ3 IPR017452 38 287
Q8NGZ4 IPR017452 41 290
Q8NGZ5 IPR017452 44 293
Q8NGZ6 IPR017452 41 290
Q8NH00 IPR017452 73 322
Q8NH01 IPR017452 38 287
Q8NH03 IPR017452 46 295
Q8NH04 IPR017452 41 290
Q8NH05 IPR017452 41 288
Q8NH09 IPR017452 41 288
Q8NH10 IPR017452 41 290
Q8NH16 IPR017452 40 289
Q8NH18 IPR017452 41 290
Q8NH40 IPR017452 43 293
Q8NH41 IPR017452 65 311
